-7092571244.278360, -5461784531.598635
-9269808758.237267, -9831232651.745129
-5461784531.598635, -6879125414.400953
-9831232651.745129, -9202703300.591740
-6879125414.400953, -6817849757.378525
-9202703300.591740, -9751111988.741657
-6817849757.378525, -7441697439.086128
-9751111988.741657, -8731061222.630972
-7441697439.086128, -7507653337.262329
-8731061222.630972, -9419812181.356583
-7507653337.262329, -6299102968.086931
-9419812181.356583, -9730053076.082809
-6299102968.086931, -8105622428.414175
-9730053076.082809, -8653055186.016703
-8105622428.414175, -7022542634.210649
-8653055186.016703, -9095625201.081781
-7022542634.210649, -7696717302.036854
-9095625201.081781, -9080285332.205822
-7696717302.036854, -7559783843.478136
-9080285332.205822, -7452541852.012028
-7559783843.478136, -7379899208.988479
-7452541852.012028, -8236400816.172407
-7379899208.988479, -7555397273.793339
-8236400816.172407, -9497175542.939861
-7555397273.793339, -8307625136.002957
-9497175542.939861, -8533610219.033871
-8307625136.002957, -8037758850.190149
-8533610219.033871, -9155441032.196432
-8037758850.190149, -7647842800.760735
-9155441032.196432, -9323260637.879627
-7647842800.760735, -8419264220.844053
-9323260637.879627, -9134084569.988371
-8419264220.844053, -8551546113.338291
-9134084569.988371, -9098461633.822708
-8551546113.338291, -8212107843.343782
-9098461633.822708, -7469120982.243484
-8212107843.343782, -7085043574.345530
-7469120982.243484, -8366537231.206215
-7085043574.345530, -7881339247.678929
-8366537231.206215, -7638750788.272855
-7881339247.678929, -9663727804.099300
-7638750788.272855, -6967425958.969318
-9663727804.099300, -7948784713.736344
-6967425958.969318, -7809542619.494680
-7948784713.736344, -8054534789.850901
-7809542619.494680, -7193256740.619642
-8054534789.850901, -9208743313.358288
-7193256740.619642, -7286618649.152662
-9208743313.358288, -9737915623.058247
-7286618649.152662, -4753745350.242955
-9737915623.058247, -8437312489.823073
-4753745350.242955, -17158791095.899021
-8437312489.823073, -3858148455.723517
-17158791095.899021, -9227843465.059946
-3858148455.723517, -6941581967.596854
-9227843465.059946, -8987206688.835039
-6941581967.596854, -7637072098.885519
-8987206688.835039, -8402001784.192076
-7637072098.885519, -8058426154.507263
-8402001784.192076, -7978262851.123960
-8058426154.507263, -8164621775.834579
-7978262851.123960, -8248068213.311680
-8164621775.834579, -8265096576.394266
-8248068213.311680, -8152286441.964264
-8265096576.394266, -8895908119.088703
-8152286441.964264, -7845488656.833981
-8895908119.088703, -7480247038.233236
-7845488656.833981, -7334098292.309494
-7480247038.233236, -7242906269.081693
-7334098292.309494, -7845464206.397656
-7242906269.081693, -8480278117.194820
-7845464206.397656, -7444715953.662299
-8480278117.194820, -8395424407.420202
-7444715953.662299, -7642442820.421536
-8395424407.420202, -8456963487.009472
-7642442820.421536, -7781602894.203724
-8456963487.009472, -9120392269.726696
-7781602894.203724, -7331836062.278468
-9120392269.726696, -8258982445.723867
-7331836062.278468, -7281450828.125366
-8258982445.723867, -8704263854.099335
-7281450828.125366, -6586956122.785355
-8704263854.099335, -8819481861.516386
-6586956122.785355, -7335984646.645067
-8819481861.516386, -8830724940.668268
-7335984646.645067, -6690003410.925131
-8830724940.668268, -8512624193.281160
-6690003410.925131, -7189694809.441334
-8512624193.281160, -8364761793.994868
-7189694809.441334, -7138734888.990881
-8364761793.994868, -7803948813.186142
-7138734888.990881, -6947275431.065174
-7803948813.186142, -8691486561.552685
-6947275431.065174, -6458287825.395140
-8691486561.552685, -8560526456.707763
-6458287825.395140, -6065514777.851955
-8560526456.707763, -8921440654.833063
-6065514777.851955, -5787976325.978187
-8921440654.833063, -9052124578.717400
-5787976325.978187, -6232010552.200220
-9052124578.717400, -8943687090.275209
-6232010552.200220, -6114034416.520944
-8943687090.275209, -9135700076.637527
-6114034416.520944, -6088062342.783062
-9135700076.637527, -8671568477.842796
-6088062342.783062, -6156305030.918108
-8671568477.842796, -9113790093.769934
-6156305030.918108, -5170146769.287354
-9113790093.769934, -9325461181.126938
-5170146769.287354, -5938329601.567993
-9325461181.126938, -8199390125.304802
-5938329601.567993, -5912274345.569877
-8199390125.304802, -9432453650.410881
-5912274345.569877, -5959658810.682247
-9432453650.410881, -9001569234.835890
-5959658810.682247, -5512220699.290046
-9001569234.835890, -9034244698.586082
-5512220699.290046, -6068002353.484444
-9034244698.586082, -8875694943.974209
-6068002353.484444, -5339778659.182178
-8875694943.974209, -8850904292.989723
-5339778659.182178, -5977847161.749776
-8850904292.989723, -8644857099.784801
-5977847161.749776, -5513766858.477341
-8644857099.784801, -8479197810.894053
-5513766858.477341, -4948497379.495422
-8479197810.894053, -9495695287.307209
-4948497379.495422, -5437377948.633718
-9495695287.307209, -9397385389.851772
-5437377948.633718, -4491460434.135689
-9397385389.851772, -9450517805.458344
-4491460434.135689, -5742885730.256528
-9450517805.458344, -8645382892.587629
-5742885730.256528, -4609763681.070992
-8645382892.587629, -8956434716.095631
-4609763681.070992, -5528178458.406187
-8956434716.095631, -8937488962.293465
-5528178458.406187, -4715638254.486237
-8937488962.293465, -9235921098.260803
-4715638254.486237, -4247067603.197713
-9235921098.260803, -9248286101.333773
-4247067603.197713, -6328411283.508350
-9248286101.333773, -8455907220.443237
-6328411283.508350, -5134719972.814051
-8455907220.443237, -9140915130.525761
-5134719972.814051, -4754097566.932644
-9140915130.525761, -9900466746.014549
-4754097566.932644, -4193526094.602383
-9900466746.014549, -9698326764.030205
-4193526094.602383, -4232163534.589271
-9698326764.030205, -9592283974.686691
-4232163534.589271, -3543077351.683856
-9592283974.686691, -8965325746.515015
-3543077351.683856, -3128952908.314331
-8965325746.515015, -10535411988.438986
-3128952908.314331, -3677998107.929093
-10535411988.438986, -9308376579.050728
-3677998107.929093, -4179585093.809112
-9308376579.050728, -8823082621.763016
-4179585093.809112, -3951269992.687737
-8823082621.763016, -8752842435.173347
-3951269992.687737, -3769465093.941800
-8752842435.173347, -8029241119.714008
-3769465093.941800, -3751552129.176962
-8029241119.714008, -10701534407.415337
-3751552129.176962, -1624418823.913472
-10701534407.415337, -12625608533.695055
-1624418823.913472, -1935532882.067718
-12625608533.695055, -8910688607.111732
-1935532882.067718, 1043694070.764324
-8910688607.111732, -754836446.645351
1043694070.764324, 4532385771.512041
-754836446.645351, 4199767049.392032
4532385771.512041, -10051764341.073376
4199767049.392032, -11709518790.179482
-10051764341.073376, 4457943139.675959
-11709518790.179482, -8106998297.738185
4457943139.675959, -3993024174.933473
-8106998297.738185, -8455622631.196441
-3993024174.933473, -4500577437.977373
-8455622631.196441, -9961881429.209713
-4500577437.977373, -3030426746.420624
-9961881429.209713, -9000885660.234632
-3030426746.420624, -2712279121.254017
-9000885660.234632, -10740457434.835371
-2712279121.254017, -2446238010.368955
-10740457434.835371, -8864402477.000092
-2446238010.368955, -2639874767.218216
-8864402477.000092, -8942171321.350311
-2639874767.218216, -2795967841.937953
-8942171321.350311, -9725331227.808207
-2795967841.937953, -2675392511.634110
-9725331227.808207, -9334868744.587074
-2675392511.634110, -2605547259.256460
-9334868744.587074, -8735259308.367031
-2605547259.256460, -2274081794.278721
-8735259308.367031, -9582676057.571743
-2274081794.278721, -2020571862.248547
-9582676057.571743, -9476052159.207695
-2020571862.248547, -1118144890.204963
-9476052159.207695, -8904079159.161497
-1118144890.204963, -2794502533.192201
-8904079159.161497, -10454635396.300028
-2794502533.192201, -1805152748.606063
-10454635396.300028, -8835036768.848267
-1805152748.606063, -3255083891.566039
-8835036768.848267, -9483669683.981928
-3255083891.566039, -1520678287.716151
-9483669683.981928, -9719362065.313759
-1520678287.716151, -2161973949.544920
-9719362065.313759, -8527358141.180460
-2161973949.544920, -2000099517.292530
-8527358141.180460, -9062083145.960913
-2000099517.292530, -1695479534.761914
-9062083145.960913, -9558673923.778988
-1695479534.761914, -790278970.741345
-9558673923.778988, -9159273779.942211
-790278970.741345, -1502056243.426894
-9159273779.942211, -8972060441.059229
-1502056243.426894, -1843200486.564288
-8972060441.059229, -9059666436.789173
-1843200486.564288, -887215867.467782
-9059666436.789173, -9127309045.232042
-887215867.467782, 276933570.858083
-9127309045.232042, -9546597475.752497
276933570.858083, -873498571.903696
-9546597475.752497, -9091124272.749968
-873498571.903696, -1033811498.703487
-9091124272.749968, -9032127418.771891
-1033811498.703487, -776158053.526381
-9032127418.771891, -8370470272.423689
-776158053.526381, -116496706.976832
-8370470272.423689, -9411996972.460989
-116496706.976832, -879556229.850958
-9411996972.460989, -9190737189.500494
-879556229.850958, -124044599.746267
-9190737189.500494, -8520958868.328526
-124044599.746267, -1018685821.396934
-8520958868.328526, -10258781471.218761
-1018685821.396934, -234454469.875844
-10258781471.218761, -9463225899.773914
-234454469.875844, 1135732250.264952
-9463225899.773914, -9860191867.556339
1135732250.264952, 1383874479.598662
-9860191867.556339, -8474503065.731663
1383874479.598662, 389983554.847504
-8474503065.731663, -8371091980.867673
389983554.847504, -726822238.521941
-8371091980.867673, -8122404454.107410
-726822238.521941, 430898031.135492
-8122404454.107410, -9698411822.975595
430898031.135492, -71581050.685617
-9698411822.975595, -8223442833.788622
-71581050.685617, 1005405178.912255
-8223442833.788622, -8856913002.378508
1005405178.912255, 707056774.064793
-8856913002.378508, -11050726227.005138
707056774.064793, 1125884252.414043
-11050726227.005138, -12376371836.785923
1125884252.414043, 10461626488.395018
-12376371836.785923, -8718734880.913383
10461626488.395018, -9681634772.457279
-8718734880.913383, -8725759577.632767
-9681634772.457279, -762263278.835099
-8725759577.632767, -5057398247.374583
-762263278.835099, 1639798179.083548
-5057398247.374583, -6886626215.725537
1639798179.083548, -1037270807.689779
-6886626215.725537, -10157712125.636532
-1037270807.689779, 1265319252.507996
-10157712125.636532, -6580196433.553364
1265319252.507996, -49760153.900148
-6580196433.553364, -6862771493.900853
-49760153.900148, 965656657.962361
-6862771493.900853, -8733579677.162922
965656657.962361, 310316883.114309
-8733579677.162922, -8791426690.537640
310316883.114309, 105361538.002816
-8791426690.537640, -8370844829.378937
105361538.002816, 1515901745.870385
-8370844829.378937, -8485900568.802496
1515901745.870385, 804775628.238263
-8485900568.802496, -7703847704.675123
804775628.238263, 889914575.903847
-7703847704.675123, -7484229249.714554
889914575.903847, 926954322.997553
-7484229249.714554, -8043840091.213475
926954322.997553, 612811892.093872
-8043840091.213475, -7909701601.166302
612811892.093872, 973442049.450183
-7909701601.166302, -7567648261.583689
973442049.450183, 633407634.098357
-7567648261.583689, -7451085906.514799
633407634.098357, 1024736700.978731
-7451085906.514799, -7190412392.666157
1024736700.978731, 1502830990.226760
-7190412392.666157, -7538789783.016680
1502830990.226760, 1751356125.961043
-7538789783.016680, -7783184496.145505
1751356125.961043, 1707629734.332630
-7783184496.145505, -7532686724.525056
1707629734.332630, 1228681867.203502
-7532686724.525056, -7460544339.910982
1228681867.203502, 1397351124.101852
-7460544339.910982, -7573637058.851008
1397351124.101852, 1703877605.291322
-7573637058.851008, -7557103574.512718
1703877605.291322, 1741606008.557585
-7557103574.512718, -6934181539.949677
1741606008.557585, 2056039139.334174
-6934181539.949677, -6754034730.848961
2056039139.334174, 2617956592.091582
-6754034730.848961, -7183611757.351297
2617956592.091582, 1443434436.981331
-7183611757.351297, -7479117062.539022
1443434436.981331, 1506234939.799840
-7479117062.539022, -8039346634.138426
1506234939.799840, 2638408982.663305
-8039346634.138426, -7301074604.125875
2638408982.663305, 2131894507.481604
-7301074604.125875, -6758544453.256761
2131894507.481604, 2158503080.105977
-6758544453.256761, -6173493932.932732
2158503080.105977, 1932017740.010315
-6173493932.932732, -6965071721.785799
1932017740.010315, 1519068606.469302
-6965071721.785799, -6576551225.780405
1519068606.469302, 1893774144.529758
-6576551225.780405, -6326617394.311705
1893774144.529758, 1732542011.025916
-6326617394.311705, -6946951853.154691
1732542011.025916, 587530188.391822
-6946951853.154691, -8148186825.215664
587530188.391822, 3082805524.404193
-8148186825.215664, -4896604222.488415
3082805524.404193, 2329760792.845373
-4896604222.488415, -7283821154.602474
2329760792.845373, 3197073165.974566
-7283821154.602474, -8178922844.663735
3197073165.974566, 3842175783.514446
-8178922844.663735, -6593610341.731855
3842175783.514446, 1925213335.743574
-6593610341.731855, -7132632937.646063
1925213335.743574, 2277602891.830393
-7132632937.646063, -5468785575.748245
2277602891.830393, 4208887278.115313
-5468785575.748245, -6093614305.648640
4208887278.115313, 3761344279.503502
-6093614305.648640, -7450681756.450119
3761344279.503502, 2723090260.723943
-7450681756.450119, -6012396015.633005
2723090260.723943, 3519543459.770672
-6012396015.633005, -6525154273.996824
3519543459.770672, 2776556551.945824
-6525154273.996824, -6009466369.675901
2776556551.945824, 2398236407.794424
-6009466369.675901, -7079039481.879621
2398236407.794424, 2216605608.615616
-7079039481.879621, -6734925272.523355
2216605608.615616, 2263754801.693788
-6734925272.523355, -6087470253.499193
2263754801.693788, 2272288564.442217
-6087470253.499193, -6167986606.680850
2272288564.442217, 3433756038.285871
-6167986606.680850, -5810182153.854783
3433756038.285871, 3081833416.304226
-5810182153.854783, -6266151380.988693
3081833416.304226, 3247669289.279159
-6266151380.988693, -5749327465.657647
3247669289.279159, 3198980834.952839
-5749327465.657647, -6050495449.083246
3198980834.952839, 3334297018.733900
-6050495449.083246, -5402072077.671108
3334297018.733900, 3226095987.169195
-5402072077.671108, -5804021188.678846
3226095987.169195, 3096841067.750860
-5804021188.678846, -5531425677.208983
3096841067.750860, 3278659664.626411
-5531425677.208983, -5574941956.418267
3278659664.626411, 3443111418.381094
-5574941956.418267, -5655926584.854443
3443111418.381094, 3345254835.994732
-5655926584.854443, -5653075249.682388
3345254835.994732, 3301985063.213115
-5653075249.682388, -5469257109.355677
3301985063.213115, 3677129600.940599
-5469257109.355677, -5214695006.100052
3677129600.940599, 3573428106.887588
-5214695006.100052, -5441018675.487467
3573428106.887588, 3841582368.156791
-5441018675.487467, -5315488258.889762
3841582368.156791, 3953721051.493813
-5315488258.889762, -5292903348.321974
3953721051.493813, 3747763010.653775
-5292903348.321974, -4987724861.933106
3747763010.653775, 3551096979.131688
-4987724861.933106, -4856661200.301245
3551096979.131688, 3713410860.277977
-4856661200.301245, -5000014763.474138
3713410860.277977, 3808481797.079000
-5000014763.474138, -4698971675.284176
3808481797.079000, 3816019653.310264
-4698971675.284176, -4711841454.844794
3816019653.310264, 3640840687.769429
-4711841454.844794, -4683348540.216085
3640840687.769429, 3599696592.115026
-4683348540.216085, -4954234291.522472
3599696592.115026, 3852035106.872155
-4954234291.522472, -4608299523.406115
3852035106.872155, 3559642563.463042
-4608299523.406115, -4293424260.421581
3559642563.463042, 3833667269.786900
-4293424260.421581, -4769033330.111456
3833667269.786900, 3685813578.710090
-4769033330.111456, -4222000734.323806
3685813578.710090, 4104331882.712411
-4222000734.323806, -4531112382.320796
4104331882.712411, 3728428568.431734
-4531112382.320796, -4293415348.185458
3728428568.431734, 3480136649.509748
-4293415348.185458, -5027089904.960674
3480136649.509748, 4031094971.746740
-5027089904.960674, -4089030285.065681
4031094971.746740, 3964590950.692958
-4089030285.065681, -3486878873.150300
3964590950.692958, 4719646608.637647
-3486878873.150300, -3712827810.759577
4719646608.637647, 4145538506.904088
-3712827810.759577, -3823307838.287805
4145538506.904088, 4868122483.147057
-3823307838.287805, -3553360974.263209
4868122483.147057, 4857287154.498516
-3553360974.263209, -3789371673.730763
4857287154.498516, 3613650090.359811
-3789371673.730763, -3424201243.248493
3613650090.359811, 4429628550.088340
-3424201243.248493, -3775551165.482868
4429628550.088340, 4391132303.355028
-3775551165.482868, -3711629782.719676
4391132303.355028, 4585554617.732738
-3711629782.719676, -4453394939.495077
4585554617.732738, 4002661188.961628
-4453394939.495077, -2590707344.225302
4002661188.961628, 4694922935.925259
-2590707344.225302, -3189338012.500371
4694922935.925259, 4910862866.394688
-3189338012.500371, -3513408671.258554
4910862866.394688, 4287517443.329631
-3513408671.258554, -3218039875.118603
4287517443.329631, 4232657679.237150
-3218039875.118603, -3380768705.582466
4232657679.237150, 4330465607.649159
-3380768705.582466, -3136477060.035418
4330465607.649159, 4418911499.924198
-3136477060.035418, -3207498895.465312
4418911499.924198, 4518847951.228680
-3207498895.465312, -3147746189.305985
4518847951.228680, 3993546053.851894
-3147746189.305985, -3332321063.699955
3993546053.851894, 4334357252.988562
-3332321063.699955, -3004310007.097616
4334357252.988562, 4705085183.004658
-3004310007.097616, -2843688001.396060
4705085183.004658, 4064891237.425031
-2843688001.396060, -2764604021.858800
4064891237.425031, 5474502127.234922
-2764604021.858800, -3436414729.449072
5474502127.234922, 5370508913.301682
-3436414729.449072, -7446387503.572483
5370508913.301682, 10998765531.238159
-7446387503.572483, -5704333521.317316
10998765531.238159, 1000374413.442819
-5704333521.317316, -5448635702.206671
1000374413.442819, 4385051848.327610
-5448635702.206671, -853327455.579056
4385051848.327610, 5728119857.958652
-853327455.579056, -551094226.714495
5728119857.958652, 4720845079.121496
-551094226.714495, -3095197021.452567
4720845079.121496, 4166717533.662295
-3095197021.452567, -1576312344.812425
4166717533.662295, 4499391466.428240
-1576312344.812425, -1869294932.438255
4499391466.428240, 4251069567.134271
-1869294932.438255, -2228102914.668880
4251069567.134271, 3854492769.003941
-2228102914.668880, -2252224496.531381
3854492769.003941, 4710001584.576064
-2252224496.531381, -1287178538.755434
4710001584.576064, 4425932070.772099
-1287178538.755434, -493105148.209931
4425932070.772099, 4093664500.967934
-493105148.209931, -3135189936.350393
4093664500.967934, 1684527188.263868
-3135189936.350393, -5827072970.092386
1684527188.263868, 3238663560.897601
-5827072970.092386, -2445911008.938350
3238663560.897601, 7925187831.272432
-2445911008.938350, -1273988812.609392
7925187831.272432, 11985326970.209343
-1273988812.609392, -1849487651.613868
11985326970.209343, 5389919413.204031
-1849487651.613868, -919869254.045899
5389919413.204031, 4057185085.469604
-919869254.045899, -1021885844.659062
4057185085.469604, 8793422993.033916
-1021885844.659062, -8231148720.127066
8793422993.033916, 3170239336.474963
-8231148720.127066, 3705687282.725786
3170239336.474963, 2533759232.609795
3705687282.725786, -3665712056.458994
2533759232.609795, 4339573797.871103
-3665712056.458994, 360036159.894706
4339573797.871103, 3770390817.684502
360036159.894706, -921542709.487895
3770390817.684502, 4807331638.822237
-921542709.487895, -1032495647.403765
4807331638.822237, 3507699644.236315
-1032495647.403765, 284864149.272449
3507699644.236315, 4172465857.080497
284864149.272449, -1627948778.068634
4172465857.080497, 4229156778.136359
-1627948778.068634, -768638567.368983
4229156778.136359, 3984091693.719594
-768638567.368983, -462626746.193380
3984091693.719594, 3964080501.970606
-462626746.193380, -576754820.203747
3964080501.970606, 4157898964.191158
-576754820.203747, -466645801.692401
4157898964.191158, 4043025713.914708
-466645801.692401, -292408356.494612
4043025713.914708, 4080687757.433722
-292408356.494612, -606918307.209756
4080687757.433722, 3869019867.582975
-606918307.209756, -569890473.970585
3869019867.582975, 4148464854.081346
-569890473.970585, 286628418.367071
4148464854.081346, 3632430781.305562
286628418.367071, -645033838.487172
3632430781.305562, 3609711814.671377
-645033838.487172, 21802086.265365
3609711814.671377, 3976960914.693288
21802086.265365, 141886698.257260
3976960914.693288, 3973485477.845752
141886698.257260, 160379013.687046
3973485477.845752, 3831059218.396527
160379013.687046, -48325087.964210
3831059218.396527, 3804469773.905965
-48325087.964210, -142219406.482341
3804469773.905965, 3596079260.634819
-142219406.482341, 177698029.924325
3596079260.634819, 3726795839.502244
177698029.924325, 191926057.568151
3726795839.502244, 3768035578.943523
191926057.568151, 316616587.712558
3768035578.943523, 3638152384.840933
316616587.712558, 154880941.872955
3638152384.840933, 3599580619.884003
154880941.872955, 319403524.293200
3599580619.884003, 3648677436.211096
319403524.293200, 408772539.013431
3648677436.211096, 3622642368.510484
408772539.013431, 581569294.428654
3622642368.510484, 3775578378.834900
581569294.428654, 427190521.654437
3775578378.834900, 3635772313.646356
427190521.654437, 431750817.995340
3635772313.646356, 3595360328.973135
431750817.995340, 635742502.520058
3595360328.973135, 3467158206.722540
635742502.520058, 708635278.723971
3467158206.722540, 3458821119.582822
708635278.723971, 747004157.903882
3458821119.582822, 3394658526.088870
747004157.903882, 905153163.317520
3394658526.088870, 3342058820.112937
905153163.317520, 1040308273.235080
3342058820.112937, 3299635334.167645
1040308273.235080, 944321555.924817
3299635334.167645, 3289885920.964578
944321555.924817, 875645408.967636
3289885920.964578, 3243602960.215043
875645408.967636, 956872512.891194
3243602960.215043, 3320612687.713016
956872512.891194, 1010256582.263899
3320612687.713016, 3254847633.643340
1010256582.263899, 886180715.427184
3254847633.643340, 3377912260.112617
886180715.427184, 1024895737.819596
3377912260.112617, 3166585876.367006
1024895737.819596, 1156075582.598560
3166585876.367006, 3080376152.717646
1156075582.598560, 1113619092.707904
3080376152.717646, 2969805460.552439
1113619092.707904, 1212326107.768306
2969805460.552439, 2953074453.677157
1212326107.768306, 1136201266.983386
2953074453.677157, 3050109849.516223
1136201266.983386, 1257279816.235189
3050109849.516223, 2978601228.054720
1257279816.235189, 1317915051.038842
2978601228.054720, 3032552144.122633
1317915051.038842, 1502921328.611993
3032552144.122633, 3106926020.141748
1502921328.611993, 1461966989.771260
3106926020.141748, 2822402602.357500
1461966989.771260, 1329842669.549635
2822402602.357500, 2766756620.331097
1329842669.549635, 1520290217.624802
2766756620.331097, 2842273607.660309
1520290217.624802, 1796210364.471148
2842273607.660309, 2620991029.596310
1796210364.471148, 1698984038.603831
2620991029.596310, 2668044361.051761
1698984038.603831, 1619642953.355110
2668044361.051761, 2730177187.459624
1619642953.355110, 1692865695.354551
2730177187.459624, 2609375328.659904
1692865695.354551, 1829405055.346855
2609375328.659904, 2522589784.126560
1829405055.346855, 1791873402.314681
2522589784.126560, 2480305717.811808
1791873402.314681, 1863560125.934273
2480305717.811808, 2423835568.843540
1863560125.934273, 1662872998.035176
2423835568.843540, 2252252855.084972
1662872998.035176, 1863212982.150061
2252252855.084972, 2327258727.174888
1863212982.150061, 1836916043.423362
2327258727.174888, 2437788471.999718
1836916043.423362, 2057649291.810685
2437788471.999718, 2380884751.093797
2057649291.810685, 2260028332.471125
2380884751.093797, 2340146696.143418
2260028332.471125, 2135796972.814923
2340146696.143418, 2234268401.535558
2135796972.814923, 2115635076.409453
2234268401.535558, 2256364764.890202
2115635076.409453, 2120989741.622903
2256364764.890202, 2221846192.259402
2120989741.622903, 2174486728.617164
2221846192.259402, 2171610211.368259
2174486728.617164, 2149717131.297849
